Threshold,Discriminatory,Modifier,Pink,Magenta,Violet,Blue,Green,Yellow,PopBust?,Diversifying,Neurtal,Focusing,Equitable,Inequitable,Total,Average
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,18,0,FALSE,0,0,18,18,0,18,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,82,0,0,FALSE,0,82,0,0,82,82,8
0,30,-1,0,0,0,0,7,0,FALSE,0,0,7,7,0,7,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,74,0,0,0,0,TRUE,74,0,0,0,74,74,12
0,30,-1,0,0,0,13,0,0,FALSE,0,13,0,0,13,13,8
0,30,-1,0,0,0,0,0,68,FALSE,0,0,68,0,68,68,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,66,FALSE,0,0,66,0,66,66,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,47,0,FALSE,0,0,47,47,0,47,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,82,TRUE,0,0,82,0,82,82,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,26,0,TRUE,0,0,26,26,0,26,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,102,TRUE,0,0,102,0,102,102,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,103,0,0,0,0,TRUE,103,0,0,0,103,103,12
1200,30,-1,0,0,0,0,0,90,TRUE,0,0,90,0,90,90,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,74,TRUE,0,0,74,0,74,74,4
1200,30,-1,0,0,0,0,0,79,TRUE,0,0,79,0,79,79,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,70,0,TRUE,0,0,70,70,0,70,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,90,0,0,TRUE,0,90,0,0,90,90,8
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,84,0,TRUE,0,0,84,84,0,84,4
0,50,-1,0,0,0,0,39,0,FALSE,0,0,39,39,0,39,4
0,50,-1,0,0,0,72,0,0,FALSE,0,72,0,0,72,72,8
0,50,-1,19,50,0,0,0,0,FALSE,69,0,0,19,50,69,12
0,50,-1,0,0,0,0,96,0,TRUE,0,0,96,96,0,96,4
0,50,-1,0,0,0,0,0,75,FALSE,0,0,75,0,75,75,4
0,50,-1,21,0,0,63,0,0,TRUE,21,63,0,21,63,84,9
0,50,-1,0,0,0,0,76,0,TRUE,0,0,76,76,0,76,4
0,50,-1,0,0,0,0,0,78,TRUE,0,0,78,0,78,78,4
0,50,-1,0,0,0,0,82,0,TRUE,0,0,82,82,0,82,4
0,50,-1,0,0,0,0,59,0,TRUE,0,0,59,59,0,59,4
0,50,-1,4,0,0,17,0,48,FALSE,4,17,48,4,65,69,5.449275362
0,50,-1,0,0,0,0,63,0,FALSE,0,0,63,63,0,63,4
0,50,-1,0,0,0,0,0,99,TRUE,0,0,99,0,99,99,4
0,50,-1,0,0,0,0,80,0,FALSE,0,0,80,80,0,80,4
0,50,-1,4,0,0,0,0,0,FALSE,4,0,0,4,0,4,12
0,50,-1,0,0,0,0,50,0,FALSE,0,0,50,50,0,50,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,79,0,FALSE,0,0,79,79,0,79,4
0,50,-1,0,0,0,0,80,0,FALSE,0,0,80,80,0,80,4
0,50,-1,0,0,0,0,68,0,TRUE,0,0,68,68,0,68,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,80,0,0,0,0,TRUE,80,0,0,0,80,80,12
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,86,TRUE,0,0,86,0,86,86,4
1200,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,79,TRUE,0,0,79,0,79,79,4
1200,50,-1,0,0,85,13,0,0,TRUE,0,98,0,85,13,98,8
1200,50,-1,0,39,0,0,0,16,TRUE,39,0,16,0,55,55,9.672727273
1200,50,-1,16,0,0,0,24,0,TRUE,16,0,24,40,0,40,7.2
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
1200,50,-1,52,0,0,0,0,0,TRUE,52,0,0,52,0,52,12
1200,50,-1,0,0,30,0,0,0,TRUE,0,30,0,30,0,30,8
1200,50,-1,0,0,0,0,80,0,TRUE,0,0,80,80,0,80,4
1200,50,-1,0,0,0,0,70,0,TRUE,0,0,70,70,0,70,4
1200,50,-1,0,0,0,0,37,0,TRUE,0,0,37,37,0,37,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,67,0,TRUE,0,0,67,67,0,67,4
0,70,-1,0,0,0,0,77,0,FALSE,0,0,77,77,0,77,4
0,70,-1,0,0,0,0,69,0,TRUE,0,0,69,69,0,69,4
0,70,-1,0,0,9,0,62,0,FALSE,0,9,62,71,0,71,4.507042254
0,70,-1,0,0,0,0,81,0,FALSE,0,0,81,81,0,81,4
0,70,-1,0,0,0,0,0,73,FALSE,0,0,73,0,73,73,4
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,75,0,FALSE,0,0,75,75,0,75,4
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,67,0,FALSE,0,0,67,67,0,67,4
0,70,-1,0,0,0,0,62,0,TRUE,0,0,62,62,0,62,4
0,70,-1,0,0,0,65,0,0,TRUE,0,65,0,0,65,65,8
0,70,-1,0,0,0,0,74,0,FALSE,0,0,74,74,0,74,4
0,70,-1,0,0,0,0,0,78,FALSE,0,0,78,0,78,78,4
0,70,-1,0,0,0,0,65,0,FALSE,0,0,65,65,0,65,4
0,70,-1,0,0,0,0,70,0,TRUE,0,0,70,70,0,70,4
0,70,-1,0,0,0,0,89,0,TRUE,0,0,89,89,0,89,4
0,70,-1,0,0,0,0,77,0,TRUE,0,0,77,77,0,77,4
0,70,-1,0,0,0,0,0,89,TRUE,0,0,89,0,89,89,4
0,70,-1,0,0,0,0,82,0,TRUE,0,0,82,82,0,82,4
0,70,-1,12,0,0,0,0,31,FALSE,12,0,31,12,31,43,6.23255814
1200,70,-1,0,0,0,0,84,0,TRUE,0,0,84,84,0,84,4
1200,70,-1,15,0,0,0,39,0,FALSE,15,0,39,54,0,54,6.222222222
1200,70,-1,0,0,0,0,75,0,TRUE,0,0,75,75,0,75,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,52,0,0,0,0,FALSE,52,0,0,0,52,52,12
1200,70,-1,0,0,0,90,0,0,FALSE,0,90,0,0,90,90,8
1200,70,-1,0,0,0,0,0,72,FALSE,0,0,72,0,72,72,4
1200,70,-1,0,0,0,0,66,0,FALSE,0,0,66,66,0,66,4
1200,70,-1,0,53,0,0,0,0,FALSE,53,0,0,0,53,53,12
1200,70,-1,0,0,0,0,79,0,FALSE,0,0,79,79,0,79,4
1200,70,-1,0,0,0,0,75,0,FALSE,0,0,75,75,0,75,4
1200,70,-1,0,0,12,0,62,0,TRUE,0,12,62,74,0,74,4.648648649
1200,70,-1,51,0,0,0,18,0,FALSE,51,0,18,69,0,69,9.913043478
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,20,0,69,0,0,0,TRUE,20,69,0,89,0,89,8.898876404
1200,70,-1,0,0,0,0,54,0,FALSE,0,0,54,54,0,54,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,83,0,FALSE,0,0,83,83,0,83,4
1200,70,-1,0,0,0,0,0,58,FALSE,0,0,58,0,58,58,4
0,30,0,0,0,20,0,21,0,FALSE,0,20,21,41,0,41,5.951219512
0,30,0,0,0,34,0,14,0,FALSE,0,34,14,48,0,48,6.833333333
0,30,0,0,0,44,0,10,0,FALSE,0,44,10,54,0,54,7.259259259
0,30,0,24,0,0,0,30,0,FALSE,24,0,30,54,0,54,7.555555556
0,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
0,30,0,0,0,40,0,0,0,FALSE,0,40,0,40,0,40,8
0,30,0,48,0,0,0,3,0,FALSE,48,0,3,51,0,51,11.52941176
0,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,0,23,0,0,0,27,0,FALSE,23,0,27,50,0,50,7.68
0,30,0,10,0,0,0,31,0,FALSE,10,0,31,41,0,41,5.951219512
0,30,0,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
0,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,0,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
0,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,0,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
0,30,0,43,0,0,0,0,0,FALSE,43,0,0,43,0,43,12
0,30,0,22,0,0,0,29,0,FALSE,22,0,29,51,0,51,7.450980392
0,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,0,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
0,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,63,0,0,0,FALSE,0,63,0,63,0,63,8
1200,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,0,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
1200,30,0,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
1200,30,0,0,0,57,0,0,0,FALSE,0,57,0,57,0,57,8
1200,30,0,2,0,49,0,0,0,FALSE,2,49,0,51,0,51,8.156862745
1200,30,0,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
1200,30,0,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,0,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
1200,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
1200,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
1200,30,0,0,0,17,0,0,0,FALSE,0,17,0,17,0,17,8
1200,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,57,0,0,0,FALSE,0,57,0,57,0,57,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,18,0,FALSE,0,0,18,18,0,18,4
0,50,0,14,0,0,0,0,0,FALSE,14,0,0,14,0,14,12
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,32,0,0,0,FALSE,0,32,0,32,0,32,8
0,50,0,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
0,50,0,25,0,0,0,0,0,FALSE,25,0,0,25,0,25,12
0,50,0,23,0,0,0,0,0,FALSE,23,0,0,23,0,23,12
0,50,0,31,0,0,0,0,0,FALSE,31,0,0,31,0,31,12
0,50,0,28,0,0,0,0,0,FALSE,28,0,0,28,0,28,12
0,50,0,0,0,25,0,0,0,FALSE,0,25,0,25,0,25,8
0,50,0,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
0,50,0,0,0,22,0,0,0,FALSE,0,22,0,22,0,22,8
0,50,0,3,0,23,0,0,0,FALSE,3,23,0,26,0,26,8.461538462
0,50,0,7,0,0,0,13,0,FALSE,7,0,13,20,0,20,6.8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,3,0,0,0,FALSE,0,3,0,3,0,3,8
1200,50,0,29,0,0,0,0,0,FALSE,29,0,0,29,0,29,12
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,32,0,0,0,FALSE,0,32,0,32,0,32,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,34,0,0,0,FALSE,0,34,0,34,0,34,8
1200,50,0,35,0,0,0,0,0,FALSE,35,0,0,35,0,35,12
1200,50,0,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,7,0,0,0,13,0,FALSE,7,0,13,20,0,20,6.8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,15,0,0,0,FALSE,0,15,0,15,0,15,8
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,16,0,0,0,FALSE,0,16,0,16,0,16,8
0,30,1,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,33,0,0,0,10,0,FALSE,33,0,10,43,0,43,10.13953488
0,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
0,30,1,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
0,30,1,34,0,0,0,17,0,FALSE,34,0,17,51,0,51,9.333333333
0,30,1,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
0,30,1,21,0,0,0,19,0,FALSE,21,0,19,40,0,40,8.2
0,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,4,0,41,0,0,0,FALSE,4,41,0,45,0,45,8.355555556
0,30,1,0,0,46,0,0,0,FALSE,0,46,0,46,0,46,8
0,30,1,0,0,36,0,0,0,FALSE,0,36,0,36,0,36,8
0,30,1,48,0,0,0,0,0,FALSE,48,0,0,48,0,48,12
0,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
0,30,1,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
0,30,1,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
0,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
0,30,1,0,0,39,0,0,0,FALSE,0,39,0,39,0,39,8
1200,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,1,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
1200,30,1,0,0,59,0,0,0,FALSE,0,59,0,59,0,59,8
1200,30,1,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
1200,30,1,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,1,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,1,0,0,59,0,0,0,FALSE,0,59,0,59,0,59,8
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,1,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,1,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
1200,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,1,0,0,46,0,0,0,FALSE,0,46,0,46,0,46,8
1200,30,1,13,0,0,0,45,0,FALSE,13,0,45,58,0,58,5.793103448
1200,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,1,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,23,0,0,0,0,0,FALSE,23,0,0,23,0,23,12
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
0,50,1,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,8,0,0,0,0,0,FALSE,8,0,0,8,0,8,12
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,22,0,0,0,FALSE,0,22,0,22,0,22,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,25,0,0,0,0,0,FALSE,25,0,0,25,0,25,12
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,24,0,0,0,0,0,FALSE,24,0,0,24,0,24,12
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,21,0,0,0,FALSE,0,21,0,21,0,21,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
