Predation Risk,Foraging Success,Threshold,Discriminatory,Modifier,Purple,Blue,Orange,Red,Pop Bust,purple pop max,blue pop max,orange pop max,red pop max,Diversifying,Focusing,Equitable,Inequitable,Total
0.00017,0.87,1000,50,-1,0,0,0,133,TRUE,12,9,7,166,0,133,0,133,133
0.00017,0.87,1000,50,-1,0,0,0,125,TRUE,11,10,11,159,0,125,0,125,125
0.00017,0.87,1000,50,-1,0,0,0,138,TRUE,21,9,19,158,0,138,0,138,138
0.00017,0.87,1000,50,-1,137,0,0,0,TRUE,160,12,22,143,137,0,137,0,137
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,8,20,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,26,10,19,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,20,19,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,130,0,0,0,TRUE,155,60,9,35,130,0,130,0,130
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,14,7,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,12,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,30,9,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,10,50,9,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,10,20,27,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,31,11,15,23,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,10,9,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,8,13,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,12,20,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,12,11,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,10,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,13,17,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,9,10,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,19,12,13,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,25,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,13,10,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,13,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,33,19,14,17,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,7,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,13,11,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,20,12,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,22,8,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,10,10,26,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,9,43,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,13,26,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,16,10,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,137,TRUE,11,9,12,155,0,137,0,137,137
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,19,12,11,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,10,14,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,12,12,32,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,14,54,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,12,11,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,19,13,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,16,12,8,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,19,15,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,128,0,0,0,TRUE,163,20,11,12,128,0,128,0,128
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,11,13,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,131,0,TRUE,11,12,159,110,0,131,131,0,131
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,8,10,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,21,39,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,10,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,13,14,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,13,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,20,15,10,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,14,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,12,11,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,6,41,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,11,10,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,8,28,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,17,10,10,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,9,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,18,17,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,14,13,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,33,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,14,8,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,28,10,11,21,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,21,8,23,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,26,14,22,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,21,22,15,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,16,11,7,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,12,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,14,9,8,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,142,0,0,0,TRUE,160,9,28,13,142,0,142,0,142
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,38,10,19,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,29,17,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,10,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,9,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,12,9,17,0,0,0,0,0
0.00017,0.87,1000,50,-1,135,0,0,0,TRUE,157,10,9,12,135,0,135,0,135
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,16,9,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,139,0,0,0,TRUE,161,11,32,26,139,0,139,0,139
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,27,7,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,10,10,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,12,31,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,135,0,0,0,TRUE,160,9,42,17,135,0,135,0,135
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,16,32,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,17,11,30,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,17,11,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,11,9,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,68,73,0,0,TRUE,147,94,16,16,141,0,68,73,141
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,12,56,21,0,0,0,0,0
0.00017,0.87,1000,50,-1,133,0,0,0,TRUE,159,12,12,67,133,0,133,0,133
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,13,15,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,12,9,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,10,13,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,133,0,0,0,TRUE,159,12,16,15,133,0,133,0,133
0.00017,0.87,1000,50,-1,144,0,0,0,TRUE,157,17,10,9,144,0,144,0,144
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,20,14,41,24,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,16,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,128,0,TRUE,11,13,157,31,0,128,128,0,128
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,16,7,28,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,10,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,18,12,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,27,14,11,23,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,26,13,14,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,14,10,17,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,14,15,22,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,140,TRUE,10,12,15,157,0,140,0,140,140
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,18,12,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,14,7,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,8,10,9,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,12,10,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,16,8,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,11,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,17,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,13,12,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,124,TRUE,25,10,9,157,0,124,0,124,124
0.00017,0.87,1000,50,-1,0,0,0,132,TRUE,9,13,7,155,0,132,0,132,132
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,11,20,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,17,13,30,17,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,23,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,11,9,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,12,12,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,12,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,65,9,29,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,134,6,TRUE,13,8,149,74,0,140,134,6,140
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,20,58,23,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,9,11,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,11,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,42,48,23,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,13,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,13,23,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,15,21,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,47,10,44,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,14,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,41,40,9,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,18,20,12,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,12,11,28,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,14,17,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,34,13,24,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,13,9,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,7,13,8,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,8,11,23,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,18,26,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,140,0,0,0,TRUE,161,14,24,24,140,0,140,0,140
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,13,11,19,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,12,17,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,62,74,0,0,TRUE,149,118,56,12,136,0,62,74,136
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,12,12,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,17,13,13,22,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,11,16,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,143,TRUE,14,10,14,155,0,143,0,143,143
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,12,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,10,10,30,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,9,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,11,10,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,7,9,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,11,16,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,13,9,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,9,8,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,16,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,19,12,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,11,13,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,144,TRUE,10,13,12,154,0,144,0,144,144
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,23,15,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,12,13,17,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,10,0,TRUE,20,123,36,17,0,10,10,0,10
0.00017,0.87,1000,50,-1,0,0,0,144,TRUE,15,15,30,157,0,144,0,144,144
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,10,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,139,0,0,0,TRUE,160,8,12,15,139,0,139,0,139
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,9,17,33,0,0,0,0,0
0.00017,0.87,1000,50,-1,144,0,0,0,TRUE,160,17,53,39,144,0,144,0,144
0.00017,0.87,1000,50,-1,0,0,0,138,TRUE,9,10,15,156,0,138,0,138,138
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,24,10,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,8,7,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,8,8,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,13,12,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,11,14,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,10,13,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,140,TRUE,12,9,8,158,0,140,0,140,140
0.00017,0.87,1000,50,-1,0,0,124,0,TRUE,9,7,159,142,0,124,124,0,124
0.00017,0.87,1000,50,-1,114,23,0,0,TRUE,153,61,20,24,137,0,114,23,137
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,137,TRUE,12,15,11,158,0,137,0,137,137
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,20,13,11,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,18,11,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,11,12,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,28,12,11,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,12,8,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,55,81,0,0,TRUE,157,96,14,30,136,0,55,81,136
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,18,14,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,9,27,30,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,9,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,139,0,0,0,TRUE,159,11,95,16,139,0,139,0,139
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,19,8,13,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,24,24,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,9,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,33,14,26,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,139,TRUE,15,11,9,156,0,139,0,139,139
0.00017,0.87,1000,50,-1,73,71,0,0,TRUE,137,91,11,14,144,0,73,71,144
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,33,9,26,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,53,33,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,15,10,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,11,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,132,TRUE,11,11,7,158,0,132,0,132,132
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,11,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,140,0,0,0,TRUE,161,13,31,102,140,0,140,0,140
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,12,15,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,134,0,0,0,TRUE,161,17,15,108,134,0,134,0,134
0.00017,0.87,1000,50,-1,0,0,0,140,TRUE,9,8,10,156,0,140,0,140,140
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,12,9,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,22,15,17,16,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,128,TRUE,14,15,25,157,0,128,0,128,128
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,11,9,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,18,9,22,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,12,9,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,12,11,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,13,17,25,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,9,35,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,9,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,11,11,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,12,11,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,136,0,0,0,TRUE,158,18,10,21,136,0,136,0,136
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,11,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,52,91,0,0,TRUE,97,138,116,12,143,0,52,91,143
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,19,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,19,25,11,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,9,19,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,16,12,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,17,12,11,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,139,TRUE,19,10,9,159,0,139,0,139,139
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,17,9,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,80,62,0,0,TRUE,101,135,47,26,142,0,80,62,142
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,13,25,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,23,22,26,28,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,10,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,17,13,23,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,13,11,12,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,121,TRUE,12,13,12,157,0,121,0,121,121
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,15,11,32,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,8,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,11,10,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,11,8,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,42,10,8,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,33,11,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,13,20,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,11,9,15,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,18,10,45,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,16,9,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,10,12,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,7,22,15,31,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,134,0,0,TRUE,10,159,7,135,134,0,0,134,134
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,14,10,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,15,10,14,20,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,9,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,138,0,TRUE,10,10,157,17,0,138,138,0,138
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,25,10,20,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,12,11,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,139,TRUE,11,11,12,158,0,139,0,139,139
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,10,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,9,8,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,140,0,0,0,TRUE,156,10,26,12,140,0,140,0,140
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,11,9,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,7,15,11,9,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,117,0,TRUE,10,9,156,103,0,117,117,0,117
0.00017,0.87,1000,50,-1,0,139,0,0,TRUE,12,158,14,31,139,0,0,139,139
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,9,12,11,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,143,0,TRUE,10,9,155,122,0,143,143,0,143
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,11,13,22,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,26,11,8,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,23,16,22,9,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,10,9,15,22,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,138,0,0,TRUE,13,158,81,95,138,0,0,138,138
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,35,12,14,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,22,17,14,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,11,10,14,13,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,14,10,8,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,12,15,18,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,142,TRUE,16,7,9,158,0,142,0,142,142
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,8,10,13,21,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,12,13,12,10,0,0,0,0,0
0.00017,0.87,1000,50,-1,129,0,0,0,TRUE,160,12,13,16,129,0,129,0,129
0.00017,0.87,1000,50,-1,0,0,0,0,FALSE,9,11,10,12,0,0,0,0,0
0.00017,0.87,1000,50,-1,0,143,0,0,TRUE,11,154,59,66,143,0,0,143,143
