day,Diversifying3,Focusing1,Diversifying2,Focusing2,Diversifying1,Focusing3,total
866,6,4,13,7,8,3,41
867,6,4,13,7,8,3,41
868,6,4,13,7,8,3,41
869,6,4,13,7,8,3,41
870,6,4,13,7,8,3,41
871,6,4,13,7,8,3,41
872,6,4,13,7,8,3,41
873,6,4,12,7,8,3,40
874,6,4,12,7,8,3,40
875,6,4,12,7,8,3,40
876,7,4,12,7,8,3,41
877,7,4,12,7,8,3,41
878,7,4,12,7,8,3,41
879,7,4,12,7,8,3,41
880,7,4,12,7,8,3,41
881,7,4,12,7,8,3,41
882,7,4,12,7,8,3,41
883,7,4,12,7,8,3,41
884,7,4,12,7,8,4,42
885,7,4,12,7,8,4,42
886,7,4,12,7,8,4,42
887,7,4,12,7,8,4,42
888,7,4,12,7,8,4,42
889,7,4,12,7,8,4,42
890,7,4,12,7,8,4,42
891,7,4,12,7,8,4,42
892,7,4,12,7,8,4,42
893,7,4,12,7,8,4,42
894,7,4,12,7,8,4,42
895,7,4,12,7,8,4,42
896,7,4,12,7,8,4,42
897,7,4,12,7,8,4,42
898,7,4,12,7,8,4,42
899,7,4,12,7,8,4,42
900,7,4,12,7,8,4,42
901,7,4,12,7,8,4,42
902,7,4,12,7,8,4,42
903,7,4,12,7,8,4,42
904,7,4,12,7,8,4,42
905,7,4,12,7,8,5,43
906,7,4,12,7,8,5,43
907,7,4,12,7,8,5,43
908,7,4,12,7,8,5,43
909,7,4,12,7,8,4,42
910,7,4,12,7,8,4,42
911,7,4,12,7,8,4,42
912,7,4,12,7,8,4,42
913,7,4,12,7,8,4,42
914,7,4,12,7,8,4,42
915,7,4,12,6,8,4,41
916,7,4,12,6,9,4,42
917,7,4,12,6,9,4,42
918,7,4,12,6,9,4,42
919,7,4,12,5,9,4,41
920,7,4,13,5,9,4,42
921,7,4,13,5,9,4,42
922,7,4,13,5,9,4,42
923,7,4,13,5,9,4,42
924,7,4,13,5,9,4,42
925,7,4,13,5,9,4,42
926,7,4,13,5,9,4,42
927,7,4,13,5,9,4,42
928,7,4,13,5,8,4,41
929,7,4,12,5,8,4,40
930,7,4,12,5,8,4,40
931,7,4,12,5,8,4,40
932,7,4,12,5,8,4,40
933,7,4,12,5,8,4,40
934,7,4,12,5,8,4,40
935,7,4,12,5,8,4,40
936,7,4,12,5,8,4,40
937,7,4,11,5,8,4,39
938,7,4,11,5,8,4,39
939,7,4,11,5,8,4,39
940,7,4,11,5,8,4,39
941,7,4,11,5,8,4,39
942,7,4,11,5,8,4,39
943,7,4,11,5,8,4,39
944,7,4,10,5,8,4,38
945,7,4,10,5,8,4,38
946,7,4,10,5,8,4,38
947,7,4,10,5,8,4,38
948,7,4,10,5,8,4,38
949,7,4,10,5,8,4,38
950,7,4,10,5,7,4,37
951,7,4,10,5,7,4,37
952,7,4,10,5,7,4,37
953,7,4,10,5,7,4,37
954,7,4,10,5,7,4,37
955,7,4,10,5,7,4,37
956,7,4,10,5,7,4,37
957,7,4,10,5,7,4,37
958,7,4,10,5,7,4,37
959,7,4,10,5,7,4,37
960,7,4,10,5,7,4,37
961,7,4,10,5,7,4,37
962,7,4,10,5,7,4,37
963,7,4,10,5,7,4,37
964,7,4,10,5,7,4,37
965,7,4,10,5,7,4,37
966,7,4,10,5,7,4,37
967,7,4,10,5,7,4,37
968,7,4,10,5,7,4,37
969,7,4,10,5,7,4,37
970,7,4,10,6,7,4,38
971,7,4,10,6,7,4,38
972,7,4,10,6,7,4,38
973,7,4,10,6,7,4,38
974,7,4,10,6,7,4,38
975,7,4,11,6,7,4,39
976,7,4,11,6,7,4,39
977,7,4,11,6,7,4,39
978,7,4,11,6,7,4,39
979,7,4,11,6,7,4,39
980,7,4,11,6,7,4,39
981,7,4,11,6,7,4,39
982,7,4,11,6,7,4,39
983,7,4,11,6,7,4,39
984,7,4,11,6,7,4,39
985,7,4,11,6,7,4,39
986,7,4,11,6,7,4,39
987,7,4,11,6,7,4,39
988,7,4,11,6,7,4,39
989,7,4,11,6,7,4,39
990,7,4,11,6,7,4,39
991,7,4,11,6,7,4,39
992,7,4,11,6,7,4,39
993,7,4,11,6,7,4,39
994,7,4,11,6,7,4,39
995,7,4,11,6,7,4,39
996,8,4,11,6,7,4,40
997,8,4,11,6,7,4,40
998,8,4,11,6,7,4,40
999,8,4,11,6,7,4,40
1000,8,4,11,6,7,4,40
1001,8,4,11,6,7,4,40
1002,8,4,11,6,7,4,40
1003,8,4,11,6,7,4,40
1004,8,4,10,6,7,4,39
1005,8,4,10,6,7,4,39
1006,8,4,10,6,7,4,39
1007,8,4,10,6,7,4,39
1008,8,4,10,6,7,4,39
1009,7,4,10,6,7,4,38
1010,7,4,10,6,7,4,38
1011,7,4,10,6,7,4,38
1012,7,4,10,6,7,4,38
1013,7,4,10,6,7,4,38
1014,7,4,10,6,7,4,38
1015,7,4,10,6,7,4,38
1016,7,4,10,6,8,4,39
1017,7,4,10,6,8,4,39
1018,7,4,10,6,8,4,39
1019,7,4,10,6,8,4,39
1020,7,4,10,6,8,4,39
1021,7,4,10,6,8,4,39
1022,7,4,10,6,8,4,39
1023,7,4,10,6,8,4,39
1024,7,4,10,6,8,4,39
1025,7,4,10,6,8,4,39
1026,7,5,10,6,8,4,40
1027,7,5,10,6,8,4,40
1028,7,5,10,6,8,4,40
1029,7,5,10,6,8,4,40
1030,7,5,10,6,8,4,40
1031,7,5,10,6,7,4,39
1032,7,5,10,6,7,4,39
1033,7,5,10,6,7,4,39
1034,7,5,10,6,7,4,39
1035,7,5,10,6,7,4,39
1036,7,5,10,6,7,4,39
1037,7,5,11,6,7,4,40
1038,7,5,11,6,7,4,40
1039,7,5,11,6,7,4,40
1040,7,5,11,6,7,4,40
1041,7,5,11,6,7,4,40
1042,7,5,11,6,7,4,40
1043,7,5,11,6,7,4,40
1044,7,5,11,6,7,4,40
1045,8,5,11,6,7,4,41
1046,8,5,11,6,7,4,41
1047,8,5,11,6,7,4,41
1048,8,5,11,6,7,4,41
1049,8,6,11,6,7,4,42
1050,8,6,11,6,7,4,42
1051,8,6,11,6,7,4,42
1052,8,6,11,6,7,4,42
1053,8,6,11,6,7,4,42
1054,8,6,11,6,7,4,42
1055,8,6,11,6,7,4,42
1056,7,6,11,6,6,4,40
1057,7,6,11,6,6,4,40
1058,7,6,11,6,6,4,40
1059,7,6,11,6,6,4,40
1060,7,6,11,6,6,4,40
1061,7,6,11,6,6,4,40
1062,7,6,11,7,6,4,41
1063,7,6,11,7,6,4,41
1064,7,6,11,7,6,4,41
1065,7,6,11,7,6,4,41
1066,7,6,11,7,6,4,41
1067,7,6,11,7,6,4,41
1068,7,6,11,7,6,4,41
1069,7,6,10,7,6,4,40
1070,7,5,10,7,6,4,39
1071,7,5,10,7,6,4,39
1072,7,5,10,7,6,4,39
1073,7,5,10,7,6,4,39
1074,7,5,10,7,6,4,39
1075,7,6,9,7,6,4,39
1076,7,6,9,7,6,4,39
1077,7,6,9,7,6,4,39
1078,7,6,9,7,6,4,39
1079,7,6,9,7,6,4,39
1080,7,6,9,8,6,4,40
1081,7,6,9,6,6,4,38
1082,7,6,9,6,6,4,38
1083,7,6,9,6,6,4,38
1084,7,6,9,6,6,4,38
1085,7,6,9,6,6,4,38
1086,7,6,9,6,6,4,38
1087,7,6,9,6,6,4,38
1088,7,6,9,6,6,4,38
1089,7,5,9,6,6,4,37
1090,7,5,9,6,6,4,37
1091,7,5,9,6,6,4,37
1092,7,5,9,5,6,4,36
1093,7,5,9,5,6,4,36
1094,7,5,8,5,6,4,35
1095,7,5,8,5,6,4,35
1096,7,5,8,5,6,4,35
1097,7,5,8,5,6,4,35
1098,7,5,10,5,6,4,37
1099,7,5,10,5,6,4,37
1100,7,5,10,5,6,4,37
1101,7,5,10,5,6,4,37
1102,7,5,10,5,6,4,37
1103,7,5,10,5,6,4,37
1104,7,5,10,5,6,4,37
1105,7,5,10,5,6,4,37
1106,7,5,10,5,6,4,37
1107,7,5,10,5,6,4,37
1108,7,5,10,5,6,4,37
1109,7,5,10,5,6,4,37
1110,7,5,10,5,6,4,37
1111,7,5,10,5,6,4,37
1112,7,5,10,5,6,4,37
1113,7,5,10,5,6,4,37
1114,7,5,10,4,6,4,36
1115,7,5,10,4,6,4,36
1116,7,5,10,4,6,4,36
1117,7,5,10,4,6,4,36
1118,7,5,10,4,6,4,36
1119,7,5,10,4,6,4,36
1120,7,5,10,4,6,4,36
1121,7,5,10,4,6,4,36
1122,7,5,10,4,6,4,36
1123,7,5,10,4,6,4,36
1124,7,5,10,4,6,4,36
1125,6,5,10,4,6,4,35
1126,6,5,10,4,6,4,35
1127,6,5,10,4,6,4,35
1128,6,5,10,4,6,4,35
1129,6,5,10,4,6,4,35
1130,6,5,9,4,6,4,34
1131,6,5,9,4,6,4,34
1132,6,5,9,4,5,4,33
1133,6,5,9,4,5,4,33
1134,6,5,9,4,5,4,33
1135,6,5,9,4,5,4,33
1136,6,5,9,4,5,4,33
1137,6,5,9,4,5,4,33
1138,6,5,9,4,6,4,34
1139,6,5,9,4,6,4,34
1140,6,5,9,4,6,4,34
1141,6,5,9,4,6,4,34
1142,6,5,9,4,6,4,34
1143,6,5,9,4,6,4,34
1144,6,5,9,4,6,4,34
1145,6,5,9,4,6,4,34
1146,6,5,9,4,6,4,34
1147,6,5,9,4,6,4,34
1148,6,5,9,4,6,4,34
1149,6,5,9,4,6,4,34
1150,6,5,9,4,7,4,35
1151,6,5,9,4,7,4,35
1152,6,5,9,4,7,4,35
1153,6,5,9,4,7,4,35
1154,6,5,9,4,7,4,35
1155,6,5,9,4,7,4,35
1156,6,5,9,4,7,4,35
1157,6,5,9,4,7,4,35
1158,6,5,9,4,7,4,35
1159,6,5,9,4,7,4,35
1160,6,5,9,4,7,4,35
1161,6,5,9,4,7,4,35
1162,6,5,9,4,7,4,35
1163,6,5,9,4,7,4,35
1164,6,5,9,4,7,4,35
1165,6,5,9,4,7,4,35
1166,6,5,9,4,7,4,35
1167,6,5,9,4,7,4,35
1168,6,5,9,4,7,4,35
1169,6,5,9,4,7,4,35
1170,6,5,9,4,7,4,35
1171,6,5,9,4,7,4,35
1172,6,5,9,4,7,4,35
1173,6,5,9,4,7,4,35
1174,6,5,9,4,7,4,35
1175,6,5,9,4,7,4,35
1176,7,5,9,4,7,4,36
1177,7,5,9,4,7,4,36
1178,7,5,9,4,7,4,36
1179,7,5,9,4,7,4,36
1180,7,5,9,4,7,4,36
1181,7,5,9,4,7,4,36
1182,7,5,9,4,7,4,36
1183,7,5,9,4,7,4,36
1184,7,5,9,4,7,5,37
1185,7,5,9,4,6,5,36
1186,7,5,9,4,6,5,36
1187,7,5,9,4,6,5,36
1188,7,5,9,4,6,5,36
1189,7,5,9,4,6,5,36
1190,7,5,9,4,6,5,36
1191,7,5,9,4,6,5,36
1192,7,5,9,4,6,5,36
1193,7,5,9,4,6,5,36
1194,7,5,9,4,6,5,36
1195,7,5,9,4,6,5,36
1196,7,5,9,4,6,5,36
1197,7,5,9,4,6,5,36
1198,7,5,9,4,6,5,36
1199,7,5,9,4,6,5,36
1200,7,5,9,4,6,5,36
1201,7,5,9,4,6,5,36
1202,7,5,9,4,6,5,36
1203,7,5,9,4,6,5,36
1204,7,5,9,4,6,5,36
1205,7,5,9,4,6,6,37
1206,7,5,9,4,6,5,36
1207,7,5,9,4,6,5,36
1208,7,5,9,4,6,5,36
1209,7,5,9,4,6,5,36
1210,7,5,9,4,6,5,36
1211,7,5,9,4,6,5,36
1212,7,5,9,4,6,5,36
1213,7,5,9,4,6,5,36
1214,7,5,9,4,6,5,36
1215,7,5,9,4,6,5,36
1216,7,5,9,4,7,5,37
1217,7,5,9,4,7,5,37
1218,7,5,9,4,7,5,37
1219,7,5,9,4,7,5,37
1220,7,5,10,4,7,5,38
1221,7,5,10,4,7,5,38
1222,7,5,10,4,7,5,38
1223,7,5,10,4,7,5,38
1224,7,5,10,4,7,5,38
1225,7,5,10,4,7,5,38
1226,7,5,10,4,7,5,38
1227,7,5,10,4,7,5,38
1228,7,5,10,4,7,5,38
1229,7,5,10,4,7,5,38
1230,7,5,10,4,7,5,38
1231,7,5,10,4,7,5,38
1232,7,5,10,4,7,5,38
1233,7,5,10,4,7,5,38
1234,7,5,10,4,7,5,38
1235,7,5,10,4,7,5,38
1236,7,5,10,4,7,5,38
1237,7,5,10,4,7,5,38
1238,7,5,10,4,7,5,38
1239,7,5,10,4,7,5,38
1240,6,5,10,4,7,5,37
1241,6,5,10,4,7,5,37
1242,7,5,10,4,7,5,38
1243,7,5,10,4,7,5,38
1244,7,5,10,4,7,5,38
1245,7,5,10,4,7,5,38
1246,7,5,10,4,7,5,38
1247,7,5,10,4,7,5,38
1248,7,5,10,4,7,5,38
1249,7,5,10,4,7,5,38
1250,7,5,10,4,7,5,38
1251,7,5,10,4,7,5,38
1252,7,5,10,4,7,5,38
1253,7,5,10,4,7,5,38
1254,7,5,10,4,7,5,38
1255,7,5,10,4,7,5,38
1256,7,5,10,4,7,5,38
1257,7,5,10,4,7,5,38
1258,7,5,10,4,5,5,36
1259,7,5,10,4,5,5,36
1260,7,5,10,4,5,5,36
1261,7,5,10,4,5,5,36
1262,7,5,10,4,5,5,36
1263,7,5,10,4,5,5,36
1264,7,5,10,4,5,5,36
1265,7,5,10,4,5,5,36
1266,7,5,10,4,5,5,36
1267,7,5,10,4,5,5,36
1268,7,5,10,4,5,5,36
1269,6,5,10,4,5,5,35
1270,6,5,10,5,5,5,36
1271,6,5,10,5,5,6,37
1272,6,5,10,5,5,6,37
1273,6,5,10,5,5,6,37
1274,6,5,10,5,5,6,37
1275,6,5,11,5,5,6,38
1276,6,5,11,5,5,6,38
1277,6,5,11,5,5,6,38
1278,6,5,11,5,5,6,38
1279,6,5,11,5,5,6,38
1280,6,5,11,5,5,6,38
1281,6,5,11,5,5,6,38
1282,6,5,11,5,5,6,38
1283,6,5,11,5,5,6,38
1284,6,5,11,5,5,6,38
1285,6,5,11,5,5,6,38
1286,6,5,11,5,5,6,38
1287,6,5,11,5,5,6,38
1288,6,5,11,5,5,6,38
1289,6,5,11,5,5,6,38
1290,6,5,11,5,5,6,38
1291,6,5,11,5,5,6,38
1292,6,5,11,5,5,6,38
1293,6,5,11,5,5,6,38
1294,6,5,11,5,5,6,38
1295,6,5,11,5,5,6,38
1296,7,5,11,5,5,6,39
1297,7,5,11,5,5,6,39
1298,7,5,11,5,5,6,39
1299,7,5,11,5,5,6,39
1300,7,5,11,5,5,6,39
1301,7,5,11,5,5,6,39
1302,7,5,11,5,5,6,39
1303,7,5,11,5,5,5,38
1304,7,5,11,5,5,5,38
1305,7,5,11,5,5,5,38
1306,7,5,11,5,5,5,38
1307,7,5,11,5,5,5,38
1308,7,5,11,5,5,5,38
1309,7,5,11,5,5,5,38
1310,7,5,11,5,5,5,38
1311,7,5,11,5,5,5,38
1312,7,5,11,5,5,5,38
1313,7,5,11,5,5,5,38
1314,7,5,11,5,5,5,38
1315,7,5,11,5,5,5,38
1316,7,5,11,5,6,5,39
1317,7,5,11,5,6,5,39
1318,7,5,11,5,6,5,39
1319,7,5,11,5,6,5,39
1320,7,5,11,5,6,5,39
1321,7,5,11,5,6,5,39
1322,7,5,11,5,6,5,39
1323,7,5,11,5,6,5,39
1324,7,5,11,5,6,5,39
1325,7,5,11,5,6,5,39
1326,7,6,11,5,6,5,40
1327,7,6,11,5,6,5,40
1328,7,6,11,5,6,5,40
1329,7,6,11,5,6,5,40
1330,7,6,11,5,6,5,40
1331,7,6,11,5,6,5,40
1332,7,6,12,5,6,5,41
1333,7,6,12,5,6,5,41
1334,7,6,12,5,6,5,41
1335,7,5,12,5,6,5,40
1336,7,5,12,5,6,5,40
1337,7,5,13,5,6,3,39
1338,7,5,13,5,6,3,39
1339,7,5,13,5,6,3,39
1340,7,5,13,5,6,3,39
1341,7,5,13,5,6,3,39
1342,7,5,13,5,6,3,39
1343,7,5,13,5,6,3,39
1344,7,5,12,5,6,3,38
1345,8,5,12,5,6,3,39
1346,8,5,12,5,6,3,39
1347,8,5,12,5,6,3,39
1348,8,5,12,5,6,3,39
1349,8,6,12,5,6,3,40
1350,8,6,12,5,6,3,40
1351,8,6,12,5,6,3,40
1352,8,6,12,5,6,3,40
1353,8,6,12,5,6,3,40
1354,8,6,12,5,6,3,40
1355,8,6,12,5,6,3,40
1356,8,6,12,5,6,3,40
1357,8,6,12,5,6,3,40
1358,8,6,12,5,6,3,40
1359,8,6,12,5,6,3,40
1360,8,6,12,5,6,3,40
1361,8,6,12,5,6,3,40
1362,9,6,12,6,6,3,42
1363,9,6,12,6,6,3,42
1364,9,6,12,6,6,3,42
1365,9,6,12,6,6,3,42
1366,9,6,12,6,6,3,42
1367,9,6,12,6,6,3,42
1368,9,6,12,6,6,3,42
1369,9,6,12,6,6,3,42
1370,9,6,12,6,6,3,42
1371,9,6,12,6,5,3,41
1372,9,6,12,6,5,3,41
1373,9,6,12,6,5,3,41
1374,9,6,12,6,5,3,41
1375,9,7,12,6,5,3,42
1376,9,7,12,6,5,3,42
1377,9,7,12,6,5,3,42
1378,9,7,12,6,5,3,42
1379,9,7,12,6,5,3,42
1380,9,7,12,6,5,3,42
1381,9,7,12,6,5,3,42
1382,9,7,12,6,5,3,42
1383,9,7,12,6,5,3,42
1384,9,7,12,6,5,3,42
1385,9,7,12,6,5,3,42
1386,9,7,12,6,5,3,42
1387,9,7,12,6,5,3,42
1388,9,7,12,6,5,3,42
1389,9,7,12,6,5,3,42
1390,9,7,12,6,5,3,42
1391,9,7,12,6,5,3,42
1392,9,7,12,6,5,3,42
1393,9,7,12,6,5,3,42
1394,9,7,12,6,5,3,42
1395,9,7,12,6,5,3,42
1396,9,7,12,6,5,3,42
1397,9,7,12,5,5,3,41
1398,9,7,14,5,5,3,43
1399,9,7,14,5,5,3,43
1400,9,7,14,5,5,3,43
1401,9,7,14,5,5,3,43
1402,9,7,14,5,5,3,43
1403,9,7,14,5,5,3,43
1404,9,7,14,5,5,3,43
1405,9,7,14,5,5,3,43
1406,9,7,14,5,5,3,43
1407,9,7,14,5,5,3,43
1408,9,7,14,5,5,3,43
1409,9,7,14,5,5,3,43
1410,9,7,14,5,5,3,43
1411,9,7,14,5,5,3,43
1412,9,7,14,5,5,3,43
1413,9,7,14,5,5,3,43
1414,9,7,14,5,5,3,43
1415,9,7,14,5,5,3,43
1416,9,7,14,5,5,3,43
1417,9,7,14,5,5,3,43
1418,9,7,14,5,5,3,43
1419,9,7,14,5,5,3,43
1420,9,7,14,5,5,3,43
1421,9,7,14,5,5,3,43
1422,9,7,14,5,5,3,43
1423,9,7,14,5,5,3,43
1424,9,7,14,5,5,3,43
1425,9,7,14,5,5,3,43
1426,9,7,14,5,5,3,43
1427,9,7,14,5,5,3,43
1428,9,7,14,6,5,3,44
1429,9,7,14,6,5,3,44
1430,9,7,14,6,5,3,44
1431,9,7,14,6,5,3,44
1432,9,7,14,6,5,3,44
1433,9,7,14,6,5,3,44
1434,9,7,14,6,5,3,44
1435,9,7,14,6,5,3,44
1436,9,7,14,6,5,3,44
1437,9,7,14,6,5,3,44
1438,9,7,14,6,6,3,45
1439,9,7,14,6,6,3,45
1440,9,7,14,6,6,3,45
1441,8,7,14,6,6,3,44
1442,8,7,14,6,6,3,44
1443,8,7,14,5,6,3,43
1444,8,7,14,5,6,3,43
1445,8,7,14,5,6,3,43
1446,8,7,14,5,6,3,43
1447,8,7,14,5,6,3,43
1448,8,7,13,5,6,3,42
1449,8,7,13,5,6,3,42
1450,8,7,13,5,7,3,43
1451,8,7,13,5,7,3,43
1452,8,7,13,5,7,3,43
1453,8,7,13,5,7,3,43
1454,8,7,13,5,7,3,43
1455,8,7,13,5,7,3,43
1456,8,7,13,5,7,3,43
1457,8,7,13,5,7,3,43
1458,8,7,13,5,7,3,43
1459,8,7,13,5,7,3,43
1460,8,7,13,5,7,3,43
1461,8,7,13,5,7,3,43
1462,8,7,13,5,7,3,43
1463,8,7,13,5,7,3,43
1464,8,7,13,5,7,3,43
1465,8,7,13,5,7,3,43
1466,7,7,13,5,7,3,42
1467,7,7,13,5,7,3,42
1468,7,7,13,5,7,3,42
1469,7,7,13,5,7,3,42
1470,7,7,13,5,7,3,42
1471,7,7,13,5,7,3,42
1472,7,7,13,5,7,3,42
1473,7,7,13,5,7,3,42
1474,7,7,13,5,7,3,42
1475,7,7,13,5,7,3,42
1476,8,7,13,5,7,3,43
1477,8,7,13,5,7,3,43
1478,8,7,13,5,7,3,43
1479,8,7,13,5,7,3,43
1480,8,7,13,5,7,3,43
1481,8,7,13,5,7,3,43
1482,8,7,13,5,7,3,43
1483,8,7,13,5,6,3,42
1484,8,7,13,5,6,4,43
1485,8,7,13,5,6,4,43
1486,8,7,13,5,6,4,43
1487,8,7,13,5,6,4,43
1488,8,7,13,5,6,4,43
1489,8,7,13,5,6,4,43
1490,8,7,13,5,6,4,43
1491,8,7,13,5,6,3,42
1492,8,7,13,5,6,3,42
1493,8,7,13,5,6,3,42
1494,8,7,13,5,6,3,42
1495,7,7,13,5,6,3,41
1496,7,7,13,5,6,3,41
1497,7,7,13,5,6,3,41
1498,7,7,13,5,6,3,41
1499,7,7,13,5,6,3,41
1500,7,7,13,5,6,3,41
1501,7,7,13,5,6,3,41
1502,7,7,13,5,6,3,41
1503,7,7,13,5,6,3,41
1504,7,7,13,5,6,3,41
1505,7,7,13,5,6,3,41
1506,7,7,13,5,6,3,41
1507,7,7,13,5,6,3,41
1508,7,7,13,5,6,2,40
1509,6,7,13,5,6,2,39
1510,6,7,13,5,6,2,39
1511,6,7,13,5,6,2,39
1512,6,7,13,5,6,2,39
1513,6,7,13,5,6,2,39
1514,6,7,13,5,6,2,39
1515,6,7,13,5,6,2,39
1516,6,7,13,5,6,2,39
1517,6,7,13,5,6,2,39
1518,6,7,13,5,6,2,39
1519,6,7,13,5,6,2,39
1520,6,7,14,5,6,2,40
1521,6,7,14,5,6,2,40
1522,6,7,14,5,6,2,40
1523,6,7,14,5,6,2,40
1524,6,7,14,5,6,2,40
1525,6,7,14,5,6,2,40
1526,6,7,14,5,6,2,40
1527,6,7,14,5,6,2,40
1528,6,7,14,5,6,2,40
1529,6,7,14,5,6,2,40
1530,6,7,14,5,6,2,40
1531,6,7,14,5,6,2,40
1532,6,7,14,5,6,2,40
1533,6,7,14,5,6,2,40
1534,6,7,14,5,6,2,40
1535,6,7,14,5,6,2,40
1536,6,7,14,5,6,2,40
1537,6,7,14,5,6,2,40
1538,6,7,14,5,6,2,40
1539,6,7,14,5,6,2,40
1540,6,7,14,5,6,2,40
1541,6,7,14,5,6,2,40
1542,6,7,14,5,6,2,40
1543,6,7,14,5,6,2,40
1544,6,7,14,5,6,2,40
1545,6,7,14,5,6,2,40
1546,6,7,14,5,6,2,40
1547,6,7,14,5,6,2,40
1548,6,7,14,5,6,2,40
1549,6,7,14,5,6,2,40
1550,6,7,14,5,6,2,40
1551,6,7,14,5,6,2,40
1552,6,7,14,5,6,2,40
1553,6,7,14,5,6,2,40
1554,6,7,14,5,6,2,40
1555,6,7,14,5,6,2,40
1556,6,7,14,5,6,2,40
1557,6,7,14,5,6,2,40
1558,6,7,14,5,6,2,40
1559,6,7,14,5,6,2,40
1560,6,7,14,5,6,2,40
1561,6,7,14,5,6,2,40
1562,6,7,14,5,6,2,40
1563,6,7,14,5,6,2,40
1564,6,7,14,5,6,2,40
1565,6,7,14,5,6,2,40
1566,6,7,14,5,6,2,40
1567,6,7,14,5,6,2,40
1568,6,7,14,5,6,2,40
1569,6,7,14,5,6,2,40
1570,6,7,14,6,6,2,41
1571,6,7,14,6,6,2,41
1572,6,7,14,6,6,2,41
1573,6,7,14,6,5,2,40
1574,6,7,14,6,5,2,40
1575,6,7,15,6,5,2,41
1576,6,7,15,6,5,2,41
1577,6,7,15,6,5,2,41
1578,6,7,15,6,5,2,41
1579,6,7,15,6,5,2,41
1580,6,7,15,6,5,2,41
1581,6,7,15,6,5,2,41
1582,6,7,15,6,5,2,41
1583,6,7,15,6,5,2,41
1584,6,7,15,6,5,2,41
1585,6,7,15,6,5,2,41
1586,6,7,16,6,5,2,42
1587,6,7,16,6,5,2,42
1588,6,7,16,6,5,2,42
1589,6,7,16,6,5,2,42
1590,6,7,16,6,5,2,42
1591,6,7,16,6,5,2,42
1592,6,7,16,6,5,2,42
1593,6,7,15,6,5,2,41
1594,6,7,15,5,5,2,40
1595,6,7,15,5,5,2,40
1596,7,7,15,5,5,2,41
1597,7,7,15,5,5,2,41
1598,7,7,15,4,5,2,40
1599,7,7,15,4,5,2,40
1600,7,7,15,4,5,2,40
1601,7,7,15,4,5,2,40
1602,7,7,15,4,5,2,40
1603,7,7,15,4,5,2,40
1604,7,7,15,4,5,2,40
1605,7,7,15,4,5,2,40
1606,7,7,15,4,5,2,40
1607,7,7,15,4,5,2,40
1608,7,7,15,4,5,2,40
1609,7,7,15,4,5,2,40
1610,7,7,15,4,5,2,40
1611,7,7,15,4,5,2,40
1612,7,7,15,4,5,2,40
1613,7,7,15,4,5,2,40
1614,7,7,15,4,5,2,40
1615,7,7,15,4,5,2,40
1616,7,7,15,4,6,2,41
1617,7,7,15,4,6,2,41
1618,7,7,15,4,6,2,41
1619,7,7,15,4,6,2,41
1620,7,7,15,4,6,2,41
1621,7,7,15,4,6,2,41
1622,7,7,15,4,6,2,41
1623,7,7,15,4,6,2,41
1624,7,7,15,4,6,2,41
1625,7,7,15,4,6,2,41
1626,7,8,15,4,6,2,42
1627,7,8,15,4,6,2,42
1628,7,8,15,4,6,2,42
1629,7,8,14,4,6,2,41
1630,7,8,14,4,6,2,41
1631,7,8,14,4,6,2,41
1632,7,8,15,4,6,2,42
1633,6,8,15,4,6,2,41
1634,6,8,15,4,6,2,41
1635,6,8,15,4,6,2,41
1636,6,8,15,4,6,2,41
1637,6,8,16,4,6,2,42
1638,6,8,16,4,6,2,42
1639,6,8,16,4,6,2,42
1640,6,8,16,4,6,2,42
1641,6,8,16,4,6,2,42
1642,6,8,16,4,6,2,42
1643,6,8,16,4,6,2,42
1644,6,8,16,4,6,2,42
1645,7,8,16,4,6,2,43
1646,7,8,16,4,6,2,43
1647,7,8,16,4,6,2,43
1648,7,8,16,4,6,2,43
1649,7,9,16,4,6,2,44
1650,7,9,16,4,6,2,44
1651,7,9,16,4,6,2,44
1652,7,9,16,4,6,2,44
1653,7,9,16,4,6,2,44
1654,7,9,15,4,6,2,43
1655,7,9,15,4,5,2,42
1656,7,9,15,4,5,2,42
1657,7,9,15,4,5,2,42
1658,7,9,15,4,5,2,42
1659,7,8,14,4,5,2,40
1660,7,8,14,4,5,2,40
1661,7,8,14,4,5,2,40
1662,8,8,14,5,5,2,42
1663,8,8,14,5,5,2,42
1664,8,8,14,5,5,2,42
1665,8,8,14,5,5,2,42
1666,8,8,14,5,5,2,42
1667,8,8,14,4,5,2,41
1668,8,8,14,4,5,2,41
1669,8,8,14,4,5,2,41
1670,8,8,14,4,5,2,41
1671,8,8,14,4,5,2,41
1672,8,8,14,4,5,2,41
1673,8,8,14,4,5,2,41
1674,8,8,14,4,5,2,41
1675,8,9,14,4,5,2,42
1676,8,9,14,4,5,2,42
1677,8,9,14,4,5,2,42
1678,7,9,14,4,5,2,41
1679,7,9,14,4,5,2,41
1680,7,9,14,4,5,2,41
1681,7,9,14,4,5,2,41
1682,7,9,14,4,6,2,42
1683,7,9,14,4,6,2,42
1684,7,9,14,4,6,2,42
1685,7,9,14,4,6,2,42
1686,7,9,14,4,6,2,42
1687,7,9,14,4,6,2,42
1688,7,9,14,4,6,2,42
1689,7,9,14,4,6,2,42
1690,7,9,14,4,6,2,42
1691,7,9,13,4,5,2,40
1692,7,10,13,4,5,2,41
1693,7,10,12,4,5,2,40
